#4742,F,histrelin,Molecular properties (MW*NR) beyond standard limits,
#4743,S,hydroxyprogesterone caproate,DOMWKUIIPQCAJU-LJHIYBGHSA-N,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
#4744,F,lanreotide,Molecular properties (MW*NR) beyond standard limits,
#4745,F,lanthanum carbonate,Molecule contains unparametrized atom types,
#4746,S,levopropoxyphene,XLMALTXPSGQGBX-PGRDOPGGSA-N,CCC(=O)O[C@@](Cc1ccccc1)(c1ccccc1)[C@@H](C)CN(C)C
#4747,S,lodoxamide,RVGLGHVJXCETIO-UHFFFAOYSA-N,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1
#4748,S,mafenide,TYMRLRRVMHJFTF-UHFFFAOYSA-N,NCc1ccc(S(N)(=O)=O)cc1
#4749,F,mangafodipir,Molecule contains unparametrized atom types,
#4750,S,hexamethylenetetramine,VKYKSIONXSXAKP-UHFFFAOYSA-N,C1N2CN3CN1CN(C2)C3
#4751,S,methylnaltrexone,JVLBPIPGETUEET-WIXLDOGYSA-O,C[N@+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
#4752,S,nepafenac,QEFAQIPZVLVERP-UHFFFAOYSA-N,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N
#4753,S,niclosamide,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O
#4754,F,nonoxynol-9,Molecular properties (MW*NR) beyond standard limits,
#4755,S,plerixafor,YIQPUIGJQJDJOS-UHFFFAOYSA-N,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1
#4756,F,plicamycin,Molecular properties (MW*NR) beyond standard limits,
#4757,F,polidocanol,Molecular properties (MW*NR) beyond standard limits,
#4758,S,pralatrexate,OGSBUKJUDHAQEA-WMCAAGNKSA-N,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
#4759,S,pyrvinium,QMHSXPLYMTVAMK-UHFFFAOYSA-N,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1
#4760,S,raltegravir,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1
#4761,D,sodium phenylbutyrate,OBKXEAXTFZPCHS-UHFFFAOYSA-N,RelatedMol:gamma-phenyl-butyric acid
#4762,S,sulconazole,AFNXATANNDIXLG-UHFFFAOYSA-N,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
#4763,S,tiopronin,YTGJWQPHMWSCST-UHFFFAOYSA-N,CC(S)C(=O)NCC(=O)O
#4764,S,triethylenetetramine,VILCJCGEZXAXTO-UHFFFAOYSA-N,NCCNCCNCCN
#4765,F,triptorelin,Molecular properties (MW*NR) beyond standard limits,
#4766,S,unoprostone,TVHAZVBUYQMHBC-MXEMCNAFSA-N,CCCCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O
#4767,S,viomycin,GXFAIFRPOKBQRV-XYMATORPSA-N,N=C1N[C@@H](O)C[C@H]([C@@H]2NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)C[C@@H](N)CCCN)CNC2=O)N1
#4768,S,5-[2-(1h-pyrrol-1-yl)ethoxy]-1h-indole,NSZDJRLPCLOQAM-UHFFFAOYSA-N,c1ccn(CCOc2ccc3[nH]ccc3c2)c1
#4769,S,4-bromo-3-(carboxymethoxy)-5-[3-(cyclohexylamino)phenyl]thiophene-2-carboxylic acid,RXDVFLTWXCTCEX-UHFFFAOYSA-N,O=C(O)COc1c(C(=O)O)sc(-c2cccc(NC3CCCCC3)c2)c1Br
#4770,S,(1-hydroxyheptane-1*1-diyl)bis(phosphonic acid),IJEGNOYPWRBKAE-UHFFFAOYSA-N,CCCCCCC(O)(P(=O)(O)O)P(=O)(O)O
#4771,S,2-((9h-purin-6-ylthio)methyl)-5-chloro-3-(2-methoxyphenyl)quinazolin-4(3h)-one,UMMYTDJYDSTEMB-UHFFFAOYSA-N,COc1ccccc1-n1c(CSc2ncnc3[nH]cnc23)nc2cccc(Cl)c2c1=O
#4772,S,2-(3-fluoro-4-hydroxyphenyl)-7-vinyl-1*3-benzoxazol-5-ol,MQIMZDXIAHJKQP-UHFFFAOYSA-N,C=Cc1cc(O)cc2nc(-c3ccc(O)c(F)c3)oc12
#4773,S,1-cyclohexyl-n-{[1-(4-methylphenyl)-1h-indol-3-yl]methyl}methanamine,MMIJMYOYKAKQPN-UHFFFAOYSA-N,Cc1ccc(-n2cc(CNCC3CCCCC3)c3ccccc32)cc1
#4774,S,n-(2-hydroxy-1*1-dimethylethyl)-1-methyl-3-(1h-pyrrolo[2*3-b]pyridin-2-yl)-1h-indole-5-carboxamide,XZRYCTLOGNCQDG-UHFFFAOYSA-N,Cn1cc(-c2cc3cccnc3[nH]2)c2cc(C(=O)NC(C)(C)CO)ccc21
#4775,S,(2s)-2-[3-(aminomethyl)phenyl]-3-{(s)-hydroxy[(1r)-2-methyl-1-{[(2-phenylethyl)sulfonyl]amino}propyl]phosphoryl}propanoic acid,CTQDLSDUHUFBQW-LEWJYISDSA-N,CC(C)[C@H](NS(=O)(=O)CCc1ccccc1)[P@@](=O)(O)C[C@H](C(=O)O)c1cccc(CN)c1
#4776,S,n-(5-(4-chloro-3-(2-hydroxy-ethylsulfamoyl)- phenylthiazole-2-yl)-acetamide,JFVNFXCESCXMBC-UHFFFAOYSA-N,CC(=O)Nc1nc(C)c(-c2ccc(Cl)c(S(=O)(=O)NCCO)c2)s1
#4777,S,(2r)-n~4~-hydroxy-2-(3-hydroxybenzyl)-n~1~-[(1s*2r)-2-hydroxy-2*3-dihydro-1h-inden-1-yl]butanediamide,VXDKQRWTOJFQKH-BJZITVGISA-N,O=C(C[C@@H](Cc1cccc(O)c1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)NO
#4778,S,methyl l-phenylalaninate,VSDUZFOSJDMAFZ-VIFPVBQESA-N,COC(=O)[C@@H](N)Cc1ccccc1
#4779,S,n-(ethoxycarbonyl)-l-leucine,WJYLMMNPQWEDQG-ZETCQYMHSA-N,CCOC(=O)N[C@@H](CC(C)C)C(=O)O
#4780,F,diethyl [(1r)-1*5-diaminopentyl]boronate,Molecule contains unparametrized atom types,
#4781,S,d-phenylalanyl-n-[(1s)-4-{[amino(iminio)methyl]amino}-1-(chloroacetyl)butyl]-l-prolinamide,KWPACVJPAFGBEQ-IKGGRYGDSA-N,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1)C(=O)CCl
#4782,S,(4r)-4-(3-butoxy-4-methoxybenzyl)imidazolidin-2-one,PDMUULPVBYQBBK-GFCCVEGCSA-N,CCCCOc1cc(C[C@@H]2CNC(=O)N2)ccc1OC
#4783,S,2'*5'-dideoxy-adenosine 3'-monophosphate,NFGZMOICZSFFLB-DSYKOEDSSA-N,C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)C[C@@H]1OP(=O)(O)O
#4784,S,4-[(7-oxo-7h-thiazolo[5*4-e]indol-8-ylmethyl)-amino]-n-pyridin-2-yl-benzenesulfonamide,MBXKBJLIESPLIK-UHFFFAOYSA-N,O=C1N=c2ccc3ncsc3c2=C1CNc1ccc(S(=O)(=O)Nc2ccccn2)cc1
#4785,S,(s)-n-(4-carbamimidoylbenzyl)-1-(2-(cyclopentylamino)ethanoyl)pyrrolidine-2-carboxamide,WXYKSWZWRHMJTE-KRWDZBQOSA-N,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CNC2CCCC2)cc1
#4786,S,7-[3-(4-fluoro-phenyl)-1-isopropyl-1h-indol-2-yl]-3*5-dihydroxy-heptanoic acid,MVPCJBDHTUCOBT-RTBURBONSA-N,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21
#4787,S,5-[(3s)-3-(2-methoxybiphenyl-4-yl)but-1-yn-1-yl]-6-methylpyrimidine-2*4-diamine,YYCPXVRHQUEVAW-CQSZACIVSA-N,COc1cc([C@H](C)C#Cc2c(C)nc(N)nc2N)ccc1-c1ccccc1
#4788,S,1-(1'-{[3-(methylsulfanyl)-2-benzothiophen-1-yl]carbonyl}spiro[1-benzofuran-3*4'-piperidin]-5-yl)methanamine,VCUDZTCDUDDJGG-UHFFFAOYSA-N,CSc1sc(C(=O)N2CCC3(CC2)COc2ccc(CN)cc23)c2ccccc12
#4789,S,1-[1'-(3-phenylacryloyl)spiro[1-benzofuran-3*4'-piperidin]-5-yl]methanamine,RQWYWHUKHYFIPB-UHFFFAOYSA-N,NCc1ccc2c(c1)C1(CCN(C(=O)/C=C/c3ccccc3)CC1)CO2
#4790,S,(s)-n-(4-carbamimidoylbenzyl)-1-(2-(cyclohexylamino)ethanoyl)pyrrolidine-2-carboxamide,RYKFVFFOIYLADT-SFHVURJKSA-N,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CNC2CCCCC2)cc1
#4791,S,n-(pyridin-3-ylmethyl)aniline,BJXLHKJBRORJJJ-UHFFFAOYSA-N,c1ccc(NCc2cccnc2)cc1
#4792,S,4-[(3s)-1-azabicyclo[2.2.2]oct-3-ylamino]-3-(1h-benzimidazol-2-yl)-6-chloroquinolin-2(1h)-one,MOVBBVMDHIRCTG-LJQANCHMSA-N,O=c1[nH]c2ccc(Cl)cc2c(N[C@@H]2CN3CCC2CC3)c1-c1nc2ccccc2[nH]1
#4793,S,n-cycloheptylglycyl-n-(4-carbamimidoylbenzyl)-l-prolinamide,BYTJPDBCLWUEBU-IBGZPJMESA-N,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CNC2CCCCCC2)cc1
#4794,S,2-(2-hydroxy-biphenyl)-1h-benzoimidazole-5-carboxamidine,LMGQGPVCSYOMNS-UHFFFAOYSA-N,N=C(N)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3O)nc2c1
#4795,D,6-fluoro-2-(2-hydroxy-3-isobutoxy-phenyl)-1h-benzoimidazole-5-carboxamidine,NSUDDASMRZSVON-UHFFFAOYSA-N,RelatedMol:cra_10950
#4796,S,6-fluoro-2-[2-hydroxy-3-(2-methyl-cyclohexyloxy)-phenyl]-1h-indole-5-carboxamidine,HUYQYLFFFNSAAX-BUXKBTBVSA-N,C[C@H]1CCCC[C@@H]1Oc1cccc(-c2cc3cc(C(=N)N)c(F)cc3[nH]2)c1O
#4797,S,n-(4-carbamimidoyl-3-choro-phenyl)-2-hydroxy-3-iodo-5-methyl-benzamide,QKGFTDAISIBIBV-UHFFFAOYSA-N,Cc1cc(I)c(O)c(C(=O)Nc2ccc(C(=N)N)c(Cl)c2)c1
#4798,S,n-cyclooctylglycyl-n-(4-carbamimidoylbenzyl)-l-prolinamide,MMLOIDMSBRJZAE-FQEVSTJZSA-N,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CNC2CCCCCCC2)cc1
#4799,S,n-allyl-5-amidinoaminooxy-propyloxy-3-chloro-n-cyclopentylbenzamide,XWIUMAPBZWNFNV-UHFFFAOYSA-N,C=CCN(C(=O)c1cc(Cl)cc(OCCCONC(=N)N)c1)C1CCCC1
#4800,S,2-(2-chloropyridin-4-yl)-4-methyl-1h-isoindole-1*3(2h)-dione,YDJMWNHJNJVVMM-UHFFFAOYSA-N,Cc1cccc2c1C(=O)N(c1ccnc(Cl)c1)C2=O
#4801,S,6-(2-hydroxy-cyclopentyl)-7-oxo-heptanamidine,FCDJKFJACUMSOZ-AXFHLTTASA-N,N=C(N)CCCC[C@@H](C=O)[C@H]1CCC[C@@H]1O
#4802,S,2-hydroxy-5-(2-mercapto-ethylsulfamoyl)-benzoic acid,UCQUNSCHVXCSCJ-UHFFFAOYSA-N,O=C(O)c1cc(S(=O)(=O)NCCS)ccc1O
#4803,S,2-(3-carboxypropionyl)-6-hydroxy-cyclohexa-2*4-diene carboxylic acid,QJYRAJSESKVEAE-PSASIEDQSA-N,O=C(O)CCC(=O)C1=CC=C[C@@H](O)[C@@H]1C(=O)O
#4804,S,6-carbamimidoyl-2-[2-hydroxy-6-(4-hydroxy-phenyl)-indan-1-yl]-hexanoic acid,ZSRRBAKATXAISL-LMNJBCLMSA-N,N=C(N)CCCC[C@@H](C(=O)O)[C@H]1c2cc(-c3ccc(O)cc3)ccc2C[C@@H]1O
#4805,S,6-carbamimidoyl-2-[2-hydroxy-5-(3-methoxy-phenyl)-indan-1-yl]-hexanoic acid,NMOUMGFCBOWPAB-RZUBCFFCSA-N,COc1cccc(-c2ccc3c(c2)C[C@H](O)[C@H]3[C@@H](CCCCC(=N)N)C(=O)O)c1
#4806,S,3*6*9*12*15*18-hexaoxaicosane,IXFAFGFZFQHRLB-UHFFFAOYSA-N,CCOCCOCCOCCOCCOCCOCC
#4807,S,n-(3-chlorobenzyl)-1-(4-methylpentanoyl)-l-prolinamide,PQUULPKGCNPPBX-INIZCTEOSA-N,CC(C)CCC(=O)N1CCC[C@H]1C(=O)NCc1cccc(Cl)c1
#4808,S,1-[2-amino-2-cyclohexyl-acetyl]-pyrrolidine-3-carboxylic acid 5-chloro-2-(2-ethylcarbamoyl-ethoxy)-benzylamide,BMHVHOJXEQTIEA-SIKLNZKXSA-N,CCNC(=O)COc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)C1CCCCC1
#4809,S,17-hydroxy-18a-homo-19-nor-17alpha-pregna-4*9*11-trien-3-one,OXHNQTSIKGHVBH-ANULTFPQSA-N,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC
#4810,S,17-methyl-17-alpha-dihydroequilenin,FQMQOMRDADWGJJ-GBESFXJTSA-N,C[C@]12CCc3c(ccc4cc(O)ccc34)[C@@H]1CC[C@@]2(C)O
#4811,S,1-((2-hydroxyethoxy)methyl)-5-(phenylthio)pyrimidine-2*4(1h*3h)-dione,YWJXYUXIPSIOGG-UHFFFAOYSA-N,O=c1[nH]c(=O)n(COCCO)cc1Sc1ccccc1
#4812,S,1-((2-hydroxyethoxy)methyl)-5-(3-(benzyloxy)benzyl)pyrimidine-2*4(1h*3h)-dione,CSXNPJKDZKLDET-UHFFFAOYSA-N,O=c1[nH]c(=O)n(COCCO)cc1Cc1cccc(OCc2ccccc2)c1
#4813,S,(6-[4-(aminomethyl)-2*6-dimethylphenoxy]-2-{[4-(aminomethyl)phenyl]amino}-5-bromopyrimidin-4-yl)methanol,LSIZSSASMKSUIU-UHFFFAOYSA-N,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(CO)c1Br
#4814,S,3-(3-fluoro-4-hydroxyphenyl)-7-hydroxy-1-naphthonitrile,NSSOSHDCWCMNDM-UHFFFAOYSA-N,N#Cc1cc(-c2ccc(O)c(F)c2)cc2ccc(O)cc12
#4815,S,n-{5-[4-(4-methylpiperazin-1-yl)phenyl]-1h-pyrrolo[2*3-b]pyridin-3-yl}nicotinamide,YJWJKKXGAPWLGT-UHFFFAOYSA-N,CN1CCN(c2ccc(-c3cnc4[nH]cc(NC(=O)c5cccnc5)c4c3)cc2)CC1
#4816,S,n*n-dimethyl-4-(4-phenyl-1h-pyrazol-3-yl)-1h-pyrrole-2-carboxamide,OPBUUQBZKJSWTN-UHFFFAOYSA-N,CN(C)C(=O)c1cc(-c2n[nH]cc2-c2ccccc2)c[nH]1
#4817,S,1-[(2r)-2-aminobutanoyl]-n-(3-chlorobenzyl)-l-prolinamide,OTYYXGRJXJFTCD-KGLIPLIRSA-N,CC[C@@H](N)C(=O)N1CCC[C@H]1C(=O)NCc1cccc(Cl)c1
#4818,S,5-(4'-amino-1'-ethyl-5'*8'-difluoro-1'h-spiro[piperidine-4*2'-quinazoline]-1-ylcarbonyl)picolinonitrile,QCFIRACCCDFXIP-UHFFFAOYSA-N,CCN1c2c(F)ccc(F)c2C(=N)NC12CCN(C(=O)C1=CN=C(C#N)CC1)CC2
#4819,S,(1s)-2-[(2s*5r)-2-(aminomethyl)-5-prop-1-yn-1-ylpyrrolidin-1-yl]-1-cyclopentyl-2-oxoethanamine,RIKCMKYTGBHVSX-IHRRRGAJSA-N,CC#C[C@H]1CC[C@@H](CN)N1C(=O)[C@@H](N)C1CCCC1
#4820,S,(1z)-2-hydroxy-3-oxohex-1-en-1-yl dihydrogen phosphate,HEBDCWKDNSCZMW-UHFFFAOYSA-N,CCCC(=O)/C(O)=C/OP(=O)(O)O
#4821,S,1-[1-(3-aminophenyl)-3-tert-butyl-1h-pyrazol-5-yl]-3-naphthalen-1-ylurea,HJWMLCDGRWWLAQ-UHFFFAOYSA-N,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(N)c2)n1
#4822,S,1-[1-(3-aminophenyl)-3-tert-butyl-1h-pyrazol-5-yl]-3-phenylurea,DHNYNLNKNQJSHF-UHFFFAOYSA-N,CC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2cccc(N)c2)n1
#4823,S,4-hydroxy-n'-(4-isopropylbenzyl)benzohydrazide,MFDXHRPPSJRQFX-UHFFFAOYSA-N,CC(C)c1ccc(CNNC(=O)c2ccc(O)cc2)cc1
#4824,S,3-[({(1e)-[2-(trifluoromethyl)phenyl]methylidene}amino)oxy]propanoic acid,NBNFAYOWJREHBN-UHFFFAOYSA-N,O=C(O)CCO/N=C/c1ccccc1C(F)(F)F
#4825,S,n-benzyloxycarbonyl-ala-pro-3-amino-4-phenyl-butan-2-ol,MACLRJNEKXUAJK-YDLSIGKMSA-N,C[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)[C@@H](C)O
#4826,S,3(s)-methylcarbamoyl-7-sulfoamino-3*4-dihydro-1h-isoquinoline-2-carboxylic acid tert-butyl ester,PPSSYXOFPICMQD-ZDUSSCGKSA-N,CNC(=O)[C@@H]1Cc2ccc(NS(=O)(=O)O)cc2CN1C(=O)OC(C)(C)C
#4827,S,(13r*15s)-13-methyl-16-oxa-8*9*12*22*24-pentaazahexacyclo[15.6.2.16*9.1*12*15.0*2*7.0*21*25]heptacosa-1(24)*2*4*6*17(25)*18*20-heptaene-23*26-dione,KBLPHMRCKHFBJB-OLZOCXBDSA-N,C[C@@H]1C[C@H]2CN1CCn1[nH]c3c(cccc3c1=O)-c1nc3c(cccc3[nH]c1=O)O2
#4828,S,3-(1h-tetrazol-5-ylmethyl)-5*6*7*8-tetrahydro[1]benzothieno[2*3-d]pyrimidin-4(3h)-one,QSBQXAOOVSQABJ-UHFFFAOYSA-N,O=c1c2c3c(sc2ncn1Cc1nnn[nH]1)CCCC3
#4829,S,(2r)-2-phenyl-n-pyridin-4-ylbutanamide,MODBYAQUXXEFRM-CQSZACIVSA-N,CC[C@@H](C(=O)Nc1ccncc1)c1ccccc1
#4830,S,5-{[(4-amino-3-chloro-5-fluorophenyl)sulfonyl]amino}-1*3*4-thiadiazole-2-sulfonamide,HOLJYLOVIHBQHO-UHFFFAOYSA-N,Nc1c(F)cc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1Cl
#4831,S,(5s)-4*5-difluoro-6-[(2-fluoro-4-iodophenyl)imino]-n-(2-hydroxyethoxy)cyclohexa-1*3-diene-1-carboxamide,BDLJJGJCIWWATJ-CYBMUJFWSA-N,O=C(NOCCO)C1=CC=C(F)[C@@H](F)/C1=N\c1ccc(I)cc1F
#4832,S,1-decane-sulfonic-acid,KVGOXGQSTGQXDD-UHFFFAOYSA-N,CCCCCCCCCCS(=O)(=O)O
#4833,S,1-dodecanol,LQZZUXJYWNFBMV-UHFFFAOYSA-N,CCCCCCCCCCCCO
#4834,S,1-(4-fluorophenyl)-n-[3-fluoro-4-(1h-pyrrolo[2*3-b]pyridin-4-yloxy)phenyl]-2-oxo-1*2-dihydropyridine-3-carboxamide,OBSFXHDOLBYWRJ-UHFFFAOYSA-N,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O
#4835,S,3-[3-chloro-5-(5-{[(1s)-1-phenylethyl]amino}isoxazolo[5*4-c]pyridin-3-yl)phenyl]propan-1-ol,MMGKIHLBFPJYJL-HNNXBMFYSA-N,C[C@H](Nc1cc2c(-c3cc(Cl)cc(CCCO)c3)noc2cn1)c1ccccc1
#4836,S,4-(2-amino-1-methyl-1h-imidazo[4*5-b]pyridin-6-yl)phenol,UGJXOCBVCWTJFP-UHFFFAOYSA-N,Cn1c(N)nc2ncc(-c3ccc(O)cc3)cc21
#4837,S,n-{2-[6-(2*4-diamino-6-ethylpyrimidin-5-yl)-2*2-dimethyl-3-oxo-2*3-dihydro-4h-1*4-benzothiazin-4-yl]ethyl}acetamide,RMEVNJZCKDVVND-UHFFFAOYSA-N,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(C)S2
#4838,S,1-[4-(hydroxymethyl)phenyl]guanidine,JAFHTIHHRCEJDS-UHFFFAOYSA-N,N=C(N)Nc1ccc(CO)cc1
#4839,S,2-(2-hydroxy-cyclopentyl)-pent-4-enal,NEWBFDLFXDTFGD-AEJSXWLSSA-N,C=CC[C@@H](C=O)[C@H]1CCC[C@@H]1O
#4840,S,4-(1-methyl-1-phenylethyl)phenol,QBDSZLJBMIMQRS-UHFFFAOYSA-N,CC(C)(c1ccccc1)c1ccc(O)cc1
#4841,S,(1s*3as*5ar*8as)-1*7*7-trimethyl-1*2*3*3a*5a*6*7*8-octahydrocyclopenta[c]pentalene-4-carboxylic acid,DCFDRCCHOOORSB-JOXOIDLHSA-N,C[C@H]1CC[C@@H]2C(C(=O)O)=C[C@H]3CC(C)(C)C[C@@]123
#4842,S,(5s*6s)-6-[(r)acetoxyeth-2-yl]-penem-3-carboxylatepropane,NEPDBQXSCUYOPA-VHRDEZTHSA-N,CCCOC(=O)C1=CS[C@H]2[C@@H]([C@@H](C)OC(C)=O)C(=O)N12
#4843,S,(2s*3s*4e*6e*8s*9s)-3-amino-9-methoxy-2*6*8-trimethyl-10-phenyldeca-4*6-dienoic acid,HJVCHYDYCYBBQX-CAMMJAKZSA-N,CO[C@@H](Cc1ccccc1)[C@@H](C)/C=C(C)/C=C/[C@H](N)[C@H](C)C(=O)O
#4844,S,2-amino-4-hydroxypyrimidine-5-carboxylic acid ethyl ester,HRRHGLKNOJHIGY-UHFFFAOYSA-N,CCOC(=O)c1cnc(N)nc1O
#4845,S,2-(2*6-dichlorophenyl)-1*3-benzoxazole-6-carboxylic acid,XVNRKPCHMYOPPL-UHFFFAOYSA-N,O=C(O)c1ccc2nc(-c3c(Cl)cccc3Cl)oc2c1
#4846,S,(2s)-3-(1-{[2-(2-chlorophenyl)-5-methyl-1*3-oxazol-4-yl]methyl}-1h-indol-5-yl)-2-ethoxypropanoic acid,PAWOPJKHTZCKMT-QFIPXVFZSA-N,CCO[C@@H](Cc1ccc2c(ccn2Cc2nc(-c3ccccc3Cl)oc2C)c1)C(=O)O
#4847,S,1-ethyl-n-(phenylmethyl)-4-(tetrahydro-2h-pyran-4-ylamino)-1h-pyrazolo[3*4-b]pyridine-5-carboxamide,QZGJNFBMYYEFGM-UHFFFAOYSA-N,CCn1ncc2c(NC3CCOCC3)c(C(=O)NCc3ccccc3)cnc21
#4848,S,[4-r-(4-alpha*6-beta*7-beta]-hexahydro-5*6-di(hydroxy)-1*3-di(allyl)-4*7-bisphenylmethyl)-2h-1*3-diazepinone,IWJSQELMWLOYSO-LWSSLDFYSA-N,C=CCN1C(=O)N(CC=C)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@H]1Cc1ccccc1
#4849,S,d-leucyl-n-(3-chlorobenzyl)-l-prolinamide,FHVBVJXZKNCSLP-CVEARBPZSA-N,CC(C)C[C@@H](N)C(=O)N1CCC[C@H]1C(=O)NCc1cccc(Cl)c1
#4850,S,undeca-3*7-diene-1*3*7*11-tetracarbaldehyde,WRPMDTWVLJJHMV-UHFFFAOYSA-N,O=CCCC/C=C(/C=O)CC/C=C(/C=O)CCC=O
#4851,S,(2r*3r)-3-{[3*5-bis(trifluoromethyl)phenyl]amino}-2-cyano-3-thioxopropanamide,ZTUMRSFHUOBXAC-WCBMZHEXSA-N,N#C[C@@H](C(N)=O)[C@@H](S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1
#4852,S,1-({2-[2-(4-chlorophenyl)ethyl]-1*3-dioxolan-2-yl}methyl)-1h-imidazole,NPIOYRIZNLPLDH-UHFFFAOYSA-N,Clc1ccc(CCC2(Cn3ccnc3)OCCO2)cc1
#4853,S,naphthalene-1*2*4*5*7-pentol,IISYZEMBGRNYTH-UHFFFAOYSA-N,Oc1cc(O)c2c(O)cc(O)c(O)c2c1
#4854,S,n-[2-(1*3-benzodioxol-5-yl)ethyl]-1-[2-(1h-imidazol-1-yl)-6-methylpyrimidin-4-yl]-d-prolinamide,LBCGUKCXRVUULK-QGZVFWFLSA-N,Cc1cc(N2CCC[C@@H]2C(=O)NCCc2ccc3c(c2)OCO3)nc(-n2ccnc2)n1
#4855,S,(4-fluorophenyl)(pyridin-4-yl)methanone,WTRWBYGUMQEFFI-UHFFFAOYSA-N,O=C(c1ccncc1)c1ccc(F)cc1
#4856,S,2-(2-methylphenyl)-1h-indole-6-carboximidamide,ZRYXDGAKQGRHFG-UHFFFAOYSA-N,Cc1ccccc1-c1cc2ccc(C(=N)N)cc2[nH]1
#4857,S,d-phenylalanyl-n-(3-chlorobenzyl)-l-prolinamide,CJHLRGCXPGIPCB-MOPGFXCFSA-N,N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1cccc(Cl)c1
#4858,S,(2r*4r)-n~1~-(4-chlorophenyl)-n~2~-[2-fluoro-4-(2-oxopyridin-1(2h)-yl)phenyl]-4-methoxypyrrolidine-1*2-dicarboxamide,QQBKAVAGLMGMHI-WIYYLYMNSA-N,CO[C@@H]1C[C@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)N(C(=O)Nc2ccc(Cl)cc2)C1
#4859,S,(2s)-2-[3-(aminomethyl)phenyl]-3-[(r)-hydroxy{(1r)-2-methyl-1-[(phenylsulfonyl)amino]propyl}phosphoryl]propanoic acid,FNZHLCNFXRRIIC-RBUKOAKNSA-N,CC(C)[C@H](NS(=O)(=O)c1ccccc1)[P@](=O)(O)C[C@H](C(=O)O)c1cccc(CN)c1
#4860,S,2-[(1r)-1-carboxy-2-naphthalen-1-ylethyl]-1*3-dioxo-2*3-dihydro-1h-isoindole-5-carboxylic acid,CZNPWASYMRBJCX-GOSISDBHSA-N,O=C(O)c1ccc2c(c1)C(=O)N([C@H](Cc1cccc3ccccc13)C(=O)O)C2=O
#4861,S,2-(3-methylphenyl)-1h-indole-5-carboximidamide,KJUSXMYSVXZFDJ-UHFFFAOYSA-N,Cc1cccc(-c2cc3cc(C(=N)N)ccc3[nH]2)c1
#4862,S,(2r)-2-benzyl-3-nitropropanoic acid,GCXOTBPCUQHSAO-SECBINFHSA-N,O=C(O)[C@H](Cc1ccccc1)C[N+](=O)[O-]
