,NUMBER,S,NAME,INCHI_KEY,SMILES,ACTIVITY_LABEL,ACTIVITY_PROBABILITY
5642,#6167,S,(1r* 2s)-cis 1*2 dihydroxy-1*2-dihydronaphthalene,QPUHWUSUBHNZCG-VHSXEESVSA-N,O[C@H]1C=Cc2ccccc2[C@H]1O,0.0,0.00236643687822
1720,#1856,S,3-hydroxyisoxazole-4-carboxylic acid,JLPHBZYAQYOJND-UHFFFAOYSA-N,O=C(O)c1conc1O,0.0,0.00236627808772
6035,#6581,S,4-(2-aminoethoxy)-n-(3-chloro-5-piperidin-1-ylphenyl)-3*5-dimethylbenzamide,JDYIYIRPQKMWMM-UHFFFAOYSA-N,Cc1cc(C(=O)Nc2cc(Cl)cc(N3CCCCC3)c2)cc(C)c1OCCN,0.0,0.00236582243815
910,#974,S,leflunomide,VHOGYURTWQBHIL-UHFFFAOYSA-N,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,0.0,0.00236468133517
4018,#4443,S,tagatose,BJHIKXHVCXFQLS-PQLUHFTBSA-N,O=C(CO)[C@@H](O)[C@@H](O)[C@H](O)CO,0.0,0.00236415164545
4281,#4772,S,2-(3-fluoro-4-hydroxyphenyl)-7-vinyl-1*3-benzoxazol-5-ol,MQIMZDXIAHJKQP-UHFFFAOYSA-N,C=Cc1cc(O)cc2nc(-c3ccc(O)c(F)c3)oc12,0.0,0.00236316537485
4727,#5225,S,(2r)-2-{[(4-fluoro-3-methylphenyl)sulfonyl]amino}-n-hydroxy-2-tetrahydro-2h-pyran-4-ylacetamide,LUCFRFDOOYLALP-CYBMUJFWSA-N,Cc1cc(S(=O)(=O)N[C@@H](C(=O)NO)C2CCOCC2)ccc1F,0.0,0.00236247992143
1570,#1692,S,l-histidine beta naphthylamide,DKDILZBBFKZMRO-OAHLLOKOSA-N,N[C@H](Cc1cnc[nH]1)C(=O)Nc1ccc2ccccc2c1,0.0,0.00235981121659
1148,#1237,S,alizapride,KSEYRUGYKHXGFW-UHFFFAOYSA-N,C=CCN1CCCC1CNC(=O)c1cc2n[nH]nc2cc1OC,0.0,0.00235943729058
2575,#2823,S,n-pyridoxyl-7-keto-8-aminopelargonic acid-5'-monophosphate,YXEXNGWPUWJMIT-LLVKDONJSA-N,Cc1ncc(COP(=O)(O)O)c(CN[C@H](C)C(=O)CCCCCC(=O)O)c1O,0.0,0.00235883356072
3598,#3980,S,naphthalene trisulfonate,ZPBSAMLXSQCSOX-UHFFFAOYSA-N,O=S(=O)(O)c1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2c1,0.0,0.00235863937996
979,#1049,S,orphenadrine,QVYRGXJJSLMXQH-UHFFFAOYSA-N,Cc1ccccc1C(OCCN(C)C)c1ccccc1,0.0,0.00235615880229
4072,#4507,S,ibudilast,ZJVFLBOZORBYFE-UHFFFAOYSA-N,CC(C)C(=O)c1c(C(C)C)nn2ccccc12,0.0,0.00235360232182
3848,#4255,S,2-(1*1-dimethylethyl)9-fluoro-3*6-dihydro-7h-benz[h]-imidaz[4*5-f]isoquinolin-7-one,VNDWQCSOSCCWIP-UHFFFAOYSA-N,CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,0.0,0.00235352409072
4772,#5271,S,4-[3-(1h-benzimidazol-2-yl)-1h-indazol-6-yl]-2-methoxyphenol,GYPHGCGOSZJXOT-UHFFFAOYSA-N,COc1cc(-c2ccc3c(-c4nc5ccccc5[nH]4)n[nH]c3c2)ccc1O,0.0,0.00235351850279
6337,#6909,S,dienogest,AZFLJNIPTRTECV-FUMNGEBKSA-N,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,0.0,0.00235334923491
5136,#5651,S,n-(1-benzylpiperidin-4-yl)-4-sulfanylbutanamide,XNIXPLIQGKQSIE-UHFFFAOYSA-N,O=C(CCCS)NC1CCN(Cc2ccccc2)CC1,0.0,0.00235015642829
4414,#4908,S,2-chloro-n-(3-cyano-5*6-dihydro-4h-cyclopenta[b]thiophen-2-yl)-5-diethylsulfamoyl-benzamide,MZCDQILVXXIMEV-UHFFFAOYSA-N,CCN(CC)S(=O)(=O)c1ccc(Cl)c(C(=O)Nc2sc3c(c2C#N)CCC3)c1,0.0,0.00234904303215
4070,#4505,S,oxypurinol,HXNFUBHNUDHIGC-UHFFFAOYSA-N,O=c1nc2[nH][nH]cc-2c(=O)[nH]1,0.0,0.00234898063354
1663,#1794,S,n-(3-(aminomethyl)benzyl)acetamidine,RODUKNYOEVZQPR-UHFFFAOYSA-N,CC(=N)NCc1cccc(CN)c1,0.0,0.00234539969824
2426,#2653,S,1-benzyl-(r)-propylamine,IOLQWLOHKZENDW-JTQLQIEISA-N,CC[C@H](N)Cc1ccccc1,0.0,0.00234491983429
3892,#4303,S,pyrithiamine pyrophosphate,ZHKSTKOYQKNDSJ-UHFFFAOYSA-O,Cc1ncc(C[n+]2cccc(CCO[P@@](=O)(O)OP(=O)(O)O)c2C)c(N)n1,0.0,0.00234349467792
3533,#3904,S,ly249543,ZUQBAQVRAURMCL-IUODEOHRSA-N,Nc1nc(O)c2c(n1)NC[C@H](CCc1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1)C2,0.0,0.0023423912935
4076,#4511,S,mpc-7869,SYTBZMRGLBWNTM-SNVBAGLBSA-N,C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,0.0,0.00233781244606
1791,#1942,S,acetone cyanohydrin,MWFMGBPGAXYFAR-UHFFFAOYSA-N,CC(C)(O)C#N,0.0,0.00233718426898
306,#328,S,cerivastatin,SEERZIQQUAZTOL-WOJBJXKFSA-N,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,0.0,0.00233651814051
3,#12,S,s-adenosylmethionine,MEFKEPWMEQBLKI-AIRLBKTGSA-O,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,0.0,0.0023352180142
6371,#6965,S,nisoxetine,ITJNARMNRKSWTA-UHFFFAOYSA-N,CNCCC(Oc1ccccc1OC)c1ccccc1,0.0,0.00233508273959
5741,#6270,S,1-[2-(4-ethoxy-3-fluoropyridin-2-yl)ethyl]-3-(5-methylpyridin-2-yl)thiourea,QOVMZMFNTIUFLU-UHFFFAOYSA-N,CCOc1ccnc(CCNC(=S)Nc2ccc(C)cn2)c1F,0.0,0.00233460171148
484,#521,S,sulfacetamide,SKIVFJLNDNKQPD-UHFFFAOYSA-N,CC(=O)NS(=O)(=O)c1ccc(N)cc1,0.0,0.00233452068642
1825,#1978,S,hydrolyzed cephalothin,JRYZEMHNDUZNMI-RYUDHWBXSA-N,CC1=C(C(=O)O)N[C@H]([C@H](NC(=O)Cc2cccs2)C(=O)O)SC1,0.0,0.00233386876062
503,#544,S,mecamylamine,IMYZQPCYWPFTAG-UHFFFAOYSA-N,CNC1(C)C2CCC(C2)C1(C)C,0.0,0.00233342801221
5522,#6046,S,5-[(4-aminocyclohexyl)amino]-7-(propan-2-ylamino)pyrazolo[1*5-a]pyrimidine-3-carbonitrile,FOESVLPZMGVWBM-JOCQHMNTSA-N,CC(C)Nc1cc(N[C@H]2CC[C@H](N)CC2)nc2c(C#N)cnn12,0.0,0.00233331159689
1755,#1896,S,2*3-bis-benzo[1*3]dioxol-5-ylmethyl-succinic acid,FFYBYVPVYLMLAR-KBPBESRZSA-N,O=C(O)[C@@H](Cc1ccc2c(c1)OCO2)[C@H](Cc1ccc2c(c1)OCO2)C(=O)O,0.0,0.00233298749663
1770,#1914,S,malonic acid,OFOBLEOULBTSOW-UHFFFAOYSA-N,O=C(O)CC(=O)O,0.0,0.0023321241606
2327,#2539,S,thiocamphor,AAADKYXUTOBAGS-XCBNKYQSSA-N,CC1(C)[C@@H]2CC[C@@]1(C)C(=S)C2,0.0,0.00233016349375
297,#318,S,carboprost tromethamine,DLJKPYFALUEJCK-AGRFSFNASA-N,CCCCC[C@](C)(O)/C=C/[C@H]1[C@@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O,0.0,0.00232776138
1741,#1879,S,4-{2*6*8-trioxo-9-[(2r*3s*4r)-2*3*4*5-tetrahydroxypentyl]-1*2*3*6*8*9-hexahydro-7h-purin-7-yl}butyl dihydrogen phosphate,VBXZSBKAJFXURR-QXFUBDJGSA-N,O=c1[nH]c(=O)c2c([nH]1)n(C[C@H](O)[C@@H](O)[C@H](O)CO)c(=O)n2CCCCOP(=O)(O)O,0.0,0.0023277469445
6450,#7052,S,pipamperone,AXKPFOAXAHJUAG-UHFFFAOYSA-N,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,0.0,0.00232619489543
3978,#4397,S,halofuginone,LVASCWIMLIKXLA-YSSOQSIOSA-N,O=C(CC1NCCC[C@H]1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O,0.0,0.00232449895702
5200,#5718,S,3-chloro-2*2-dimethyl-n-[4-(trifluoromethyl)phenyl]propanamide,QCQZFHOGRCQNIH-UHFFFAOYSA-N,CC(C)(CCl)C(=O)Nc1ccc(C(F)(F)F)cc1,0.0,0.00232252269052
1806,#1958,S,(2s*3s)-trans-dihydroquercetin,CXQWRCVTCMQVQX-LSDHHAIUSA-N,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O,0.0,0.00232220999897
293,#314,S,zolpidem,ZAFYATHCZYHLPB-UHFFFAOYSA-N,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,0.0,0.0023220598232
2133,#2318,S,4-hydroxy-l-threonine-5-monophosphate,FKHAKIJOKDGEII-HRFVKAFMSA-N,N[C@H](C(=O)O)[C@@H](O)COP(=O)(O)O,0.0,0.00231927447021
1671,#1802,S,ribose-5-phosphate,PPQRONHOSHZGFQ-LMVFSUKVSA-N,O=C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,0.0,0.00231908028945
5164,#5681,S,methyl 1-(4-{[(2*4-diaminopteridin-6-yl)methyl](methyl)amino}benzoyl)piperidine-4-carboxylate,UKCFUFHREWUXJJ-UHFFFAOYSA-N,COC(=O)C1CCN(C(=O)c2ccc(N(C)Cc3cnc4nc(N)nc(N)c4n3)cc2)CC1,0.0,0.00231633894145
174,#188,S,ropivacaine,ZKMNUMMKYBVTFN-HNNXBMFYSA-N,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,0.0,0.0023141647689
4461,#4955,S,5-ethyl-3-[(2-methoxyethyl)methylamino]-6-methyl-4-(3-methylbenzyl)pyridin-2(1h)-one,USWKTQVAABDFSY-UHFFFAOYSA-N,CCc1c(C)[nH]c(=O)c(N(C)CCOC)c1Cc1cccc(C)c1,0.0,0.00231416034512
891,#954,S,etidronic acid,DBVJJBKOTRCVKF-UHFFFAOYSA-N,CC(O)(P(=O)(O)O)P(=O)(O)O,0.0,0.00230889744125
2656,#2914,S,(6r)-folinic acid,VVIAGPKUTFNRDU-OLZOCXBDSA-N,Nc1nc(O)c2c(n1)NC[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,0.0,0.00230863387696
3962,#4380,S,azd2171,XXJWYDDUDKYVKI-UHFFFAOYSA-N,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,0.0,0.00230438052677
1446,#1554,S,4-flourobenzenesulfonamide,LFLSATHZMYYIAQ-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(F)cc1,0.0,0.00230384571478
524,#569,S,warfarin,PJVWKTKQMONHTI-UHFFFAOYSA-N,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,0.0,0.00230344035663
4562,#5059,S,1-[4-(2-oxo-2-phenylethyl)phenyl]guanidine,MERNPSIIBFTCAI-UHFFFAOYSA-N,N=C(N)Nc1ccc(CC(=O)c2ccccc2)cc1,0.0,0.0023001562804
2587,#2835,S,phosphonoacetaldehyde,YEMKIGUKNDOZEG-UHFFFAOYSA-N,O=CCP(=O)(O)O,0.0,0.00229983008467
4952,#5458,S,4-{5-[(z)-(2*4-dioxo-1*3-thiazolidin-5-ylidene)methyl]furan-2-yl}benzenesulfonamide,JNPRTUHVCHGFHJ-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(-c2ccc(/C=C3\SC(=O)NC3=O)o2)cc1,0.0,0.00229837652296
379,#405,S,albendazole,HXHWSAZORRCQMX-UHFFFAOYSA-N,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,0.0,0.00229781237431
4531,#5028,S,(s)-n-(4-carbamimidoylbenzyl)-1-(2-(cyclohexyloxy)ethanoyl)pyrrolidine-2-carboxamide,IWPMQJKXKKKSEY-SFHVURJKSA-N,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)COC2CCCCC2)cc1,0.0,0.00229774578474
597,#647,S,irinotecan,UWKQSNNFCGGAFS-XIFFEERXSA-N,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,0.0,0.00229731062427
578,#625,S,riluzole,FTALBRSUTCGOEG-UHFFFAOYSA-N,Nc1nc2ccc(OC(F)(F)F)cc2s1,0.0,0.00229590013623
5415,#5938,S,n-[(13-cyclohexyl-6*7-dihydroindolo[1*2-d][1*4]benzoxazepin-10-yl)carbonyl]-2-methyl-l-alanine,LNQWELVSNCYKDU-UHFFFAOYSA-N,CC(C)(NC(=O)c1ccc2c(C3CCCCC3)c3n(c2c1)CCOc1ccccc1-3)C(=O)O,0.0,0.00229588919319
4776,#5275,S,n~6~-cyclohexyl-n~2~-(4-morpholin-4-ylphenyl)-9h-purine-2*6-diamine,ZFLJHSQHILSNCM-UHFFFAOYSA-N,c1nc2c(NC3CCCCC3)nc(Nc3ccc(N4CCOCC4)cc3)nc2[nH]1,0.0,0.00229045189917
1141,#1230,S,acenocoumarol,VABCILAOYCMVPS-UHFFFAOYSA-N,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,0.0,0.00228760950267
5630,#6155,S,2-((4'-hydroxynaphthyl)-azo)benzoic acid,SXAUIPSOPPASFY-UHFFFAOYSA-N,O=C(O)c1ccccc1/N=N/c1ccc(O)c2ccccc12,0.0,0.00228746584617
3548,#3920,S,sb220025,VSPFURGQAYMVAN-UHFFFAOYSA-N,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,0.0,0.00228434684686
2515,#2754,S,hydroxyacetic acid,AEMRFAOFKBGASW-UHFFFAOYSA-N,O=C(O)CO,0.0,0.00228367745876
1715,#1850,S,3*5-dinitrocatechol,VDCDWNDTNSWDFJ-UHFFFAOYSA-N,O=[N+]([O-])c1cc(O)c(O)c([N+](=O)[O-])c1,0.0,0.002283238573
6413,#7008,S,cronidipine,CNIJVNPIIHWRRP-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC2COC3(CCN(c4ccc(Cl)cc4)CC3)O2)C1c1cccc([N+](=O)[O-])c1,0.0,0.00228320504539
5776,#6305,S,4-nitro-benzylphosphonobutanoyl-glycine,LNMNPGKCSJFAGN-UHFFFAOYSA-N,O=C(O)CNC(=O)CCC[P@](=O)(O)OCc1ccc([N+](=O)[O-])cc1,0.0,0.00228082411923
4517,#5013,S,6-[(z)-amino(imino)methyl]-n-[3-(cyclopentyloxy)phenyl]-2-naphthamide,FWTQOPWAMQXIMI-UHFFFAOYSA-N,N=C(N)c1ccc2cc(C(=O)Nc3cccc(OC4CCCC4)c3)ccc2c1,0.0,0.00228013843298
5289,#5810,S,(2s) n-acetyl-l-alanyl-alphal-phenylalanyl-chloroethylketone,WABWAIGLGFELMI-FZMZJTMJSA-N,CC(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)CCCl,0.0,0.00227892049588
5331,#5853,S,2-{4-[5-(4-chlorophenyl)-4-pyrimidin-4-yl-1h-pyrazol-3-yl]piperidin-1-yl}-2-oxoethanol,CATQHDWESBRRQA-UHFFFAOYSA-N,O=C(CO)N1CCC(c2n[nH]c(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,0.0,0.00227793841623
4182,#4645,S,doxercalciferol,HKXBNHCUPKIYDM-CEANPDOUSA-N,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@H](C)C(C)C)C[C@@H](O)C[C@@H]1O,0.0,0.0022770317737
5937,#6476,S,2-({2-[(3r)-3-aminopiperidin-1-yl]-4-oxoquinazolin-3(4h)-yl}methyl)benzonitrile,OYNURZXTLNNKAP-QGZVFWFLSA-N,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2ccccc2c1=O,0.0,0.00227663200349
3247,#3580,S,tyrosinal,DXGAIOIQACHYRK-QMMMGPOBSA-N,N[C@H](C=O)Cc1ccc(O)cc1,0.0,0.00227626692504
2521,#2761,S,5-hydroxymethyl-chonduritol,PJPGMULJEYSZBS-VWDOSNQTSA-N,OCC1=C[C@H](O)[C@@H](O)[C@H](O)[C@H]1O,0.0,0.00227511487901
6001,#6543,S,2-(hydrazinocarbonyl)-3-phenyl-1h-indole-5-sulfonamide,PPDLAUCFAOODER-UHFFFAOYSA-N,NNC(=O)c1[nH]c2ccc(S(N)(=O)=O)cc2c1-c1ccccc1,0.0,0.00227399170399
2806,#3087,S,uridylyl-2'-5'-phospho-adenosine,QARCCHXXGAIRFS-YZCDDZTHSA-N,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CO[P@](=O)(O)O[C@@H]2[C@@H](O)[C@H](CO)O[C@H]2n2ccc(=O)[nH]c2=O)[C@H](O)[C@H]1O,0.0,0.00227384013124
4436,#4930,S,(2s*3s)-4-cyclopropyl-3-{(3r*5r)-3-[2-fluoro-4-(methylsulfonyl)phenyl]-1*2*4-oxadiazolidin-5-yl}-1-[(3s)-3-fluoropyrrolidin-1-yl]-1-oxobutan-2-amine,PTAHVQJZNFGPHN-MQPLHJKPSA-N,CS(=O)(=O)c1ccc([C@H]2NO[C@H]([C@@H](CC3CC3)[C@H](N)C(=O)N3CC[C@H](F)C3)N2)c(F)c1,0.0,0.00227340543643
2172,#2362,S,2-(4-morpholinyl)-8-phenyl-4h-1-benzopyran-4-one,CZQHHVNHHHRRDU-UHFFFAOYSA-N,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,0.0,0.00227148435079
740,#794,S,anileridine,LKYQLAWMNBFNJT-UHFFFAOYSA-N,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,0.0,0.00226831040345
4255,#4735,S,chenodeoxycholic acid,RUDATBOHQWOJDD-BSWAIDMHSA-N,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,0.0,0.00226749037392
530,#575,S,mycophenolate mofetil,RTGDFNSFWBGLEC-UHFFFAOYSA-N,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,0.0,0.00226725963876
1674,#1805,S,(5e*13e)-9*15-dihydroxy-11-oxoprosta-5*13-dien-1-oicacid,BHMBVRSPMRCCGG-MLHJIOFPSA-N,CCCCC[C@H](O)/C=C/[C@H]1C(=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O,0.0,0.00226717232727
947,#1013,S,levofloxacin,GSDSWSVVBLHKDQ-JTQLQIEISA-N,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0.0,0.002265810268
5575,#6099,S,4-methyl-7*8-dihydro-5h-thiopyrano[4*3-d]pyrimidin-2-amine,ONZWAEXRMZGFAN-UHFFFAOYSA-N,Cc1nc(N)nc2c1CSCC2,0.0,0.00226483074948
1040,#1112,S,bromodiphenhydramine,NUNIWXHYABYXKF-UHFFFAOYSA-N,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,0.0,0.00226457533427
3432,#3790,S,isoformononetin,LNIQZRIHAMVRJA-UHFFFAOYSA-N,COc1ccc2c(=O)c(-c3ccc(O)cc3)coc2c1,0.0,0.00226214807481
4681,#5179,S,5-{4-[(3*5-difluorobenzyl)amino]phenyl}-6-ethylpyrimidine-2*4-diamine,SRRWXMSVQYQCRX-UHFFFAOYSA-N,CCc1nc(N)nc(N)c1-c1ccc(NCc2cc(F)cc(F)c2)cc1,0.0,0.00225429236889
5638,#6163,S,(1s*2r*3s*4r*5r)-2*3*4-trihydroxy-n-octyl-6-oxa-8-azabicyclo[3.2.1]octane-8-carbothioamide,LFSNQOFOMJLHIW-MEBFFEOJSA-N,CCCCCCCCNC(=S)N1[C@H]2CO[C@@H]1[C@H](O)[C@@H](O)[C@@H]2O,0.0,0.0022541154176
3668,#4062,S,r-styrene oxide,AWMVMTVKBNGEAK-QMMMGPOBSA-N,c1ccc([C@@H]2CO2)cc1,0.0,0.00225123669952
963,#1031,S,gemifloxacin,ZRCVYEYHRGVLOC-UHFFFAOYSA-N,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,0.0,0.00225037685595
5099,#5613,S,1-[(2*6-difluorophenyl)sulfonyl]-4-(2*3-dihydro-1*4-benzodioxin-6-ylsulfonyl)piperazine,SHWNKRPMUBFWKE-UHFFFAOYSA-N,O=S(=O)(c1ccc2c(c1)OCCO2)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,0.0,0.00224625738338
1135,#1224,S,pranlukast,NBQKINXMPLXUET-UHFFFAOYSA-N,O=C(Nc1cccc2c(=O)cc(-c3nn[nH]n3)oc12)c1ccc(OCCCCc2ccccc2)cc1,0.0,0.00224214466289
5068,#5578,S,3-amino-3-benzyl-[4.3.0]bicyclo-1*6-diazanonan-2-one,MPJYGQHMIFDQIN-UHFFFAOYSA-N,OCCNc1ncnc2[nH]c(-c3ccccc3)c(-c3ccccc3)c12,0.0,0.00224066455849
3045,#3351,S,pantothenoylaminoethenethiol,GVPONLWGQFZYSV-VIFPVBQESA-N,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)N/C=C/S,0.0,0.0022385888733
2175,#2365,S,cholic acid,BHQCQFFYRZLCQQ-OELDTZBJSA-N,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,0.0,0.00223549385555
5459,#5982,S,4-(2-amino-1*3-thiazol-4-yl)pyrimidin-2-amine,FHERIFNAOMUFRM-UHFFFAOYSA-N,Nc1nccc(-c2csc(N)n2)n1,0.0,0.00223067356274
2130,#2315,S,2-butanol,BTANRVKWQNVYAZ-SCSAIBSYSA-N,CC[C@@H](C)O,0.0,0.00222829729319
1712,#1847,S,dmp450,XGWVVCFTECTRQS-YDPTYEFTSA-N,Nc1cccc(CN2C(O)N(Cc3cccc(N)c3)[C@@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H]2Cc2ccccc2)c1,0.0,0.00222597364336
502,#543,S,trazodone,PHLBKPHSAVXXEF-UHFFFAOYSA-N,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,0.0,0.00222420576029
1781,#1930,S,(7as*12ar*12bs)-1*2*3*4*7a*12*12a*12b-octahydroindolo[2*3-a]quinolizin-7(6h)-one,PGKUSHWBQJPFOP-LBPRGKRZSA-N,O=C1CN2CCCC[C@H]2c2[nH]c3ccccc3c21,0.0,0.0022239072714
717,#771,S,mechlorethamine,HAWPXGHAZFHHAD-UHFFFAOYSA-N,CN(CCCl)CCCl,0.0,0.00222377409227
4595,#5092,S,(3s)-1-cyclohexyl-5-oxo-n-phenylpyrrolidine-3-carboxamide,BVUSHGJZBZMDML-ZDUSSCGKSA-N,O=C(Nc1ccccc1)[C@H]1CC(=O)N(C2CCCCC2)C1,0.0,0.00222232821397
196,#211,S,piperacillin,IVBHGBMCVLDMKU-GXNBUGAJSA-N,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O,0.0,0.00222153426148
4908,#5412,S,(2r)-4*4-dihydroxy-5-nitro-2-(phenylmethyl)pentanoic acid,CGGNZMVODZPHHK-SNVBAGLBSA-N,O=C(O)[C@H](Cc1ccccc1)CC(O)(O)C[N+](=O)[O-],0.0,0.00221902434714
1778,#1926,S,equilin,WKRLQDKEXYKHJB-HFTRVMKXSA-N,C[C@]12CC[C@H]3C(=CCc4cc(O)ccc43)[C@@H]1CCC2=O,0.0,0.00221842271276
1983,#2150,S,4-(aminosulfonyl)-n-[(4-fluorophenyl)methyl]-benzamide,IXDVPACDZDRCTN-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(C(=O)NCc2ccc(F)cc2)cc1,0.0,0.00221746228635
5994,#6536,S,2-(1h-indol-3-yl)acetamide,ZOAMBXDOGPRZLP-UHFFFAOYSA-N,NC(=O)Cc1c[nH]c2ccccc12,0.0,0.00221684854478
463,#499,S,bisoprolol,VHYCDWMUTMEGQY-UHFFFAOYSA-N,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,0.0,0.00221496657468
3113,#3420,S,2-decenoyl n-acetyl cysteamine,HYDKTIAWESXLEF-UHFFFAOYSA-N,CCCCCCC/C=C\C(=O)SCCNC(C)=O,0.0,0.00221346644685
3510,#3876,S,oxfenicine,LJCWONGJFPCTTL-ZETCQYMHSA-N,N[C@H](C(=O)O)c1ccc(O)cc1,0.0,0.00221002427861
958,#1025,S,nefazodone,VRBKIVRKKCLPHA-UHFFFAOYSA-N,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,0.0,0.00220545404591
5757,#6286,S,(6s)-6-cyclopentyl-6-[2-(3-fluoro-4-isopropoxyphenyl)ethyl]-4-hydroxy-5*6-dihydro-2h-pyran-2-one,AKNIHFDXRAOPAI-NRFANRHFSA-N,CC(C)Oc1ccc(CC[C@@]2(C3CCCC3)CC(O)=CC(=O)O2)cc1F,0.0,0.00220091943629
1788,#1937,S,2-bromoacetyl group,KDPAWGWELVVRCH-UHFFFAOYSA-N,O=C(O)CBr,0.0,0.00220038532279
2823,#3108,S,trypanothione,PHDOXVGRXXAYEB-MANSERQUSA-N,N[C@@H](CCC(=O)N[C@H](CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@@H](N)C(=O)O)C(=O)O,0.0,0.0021986910142
360,#383,S,entacapone,JRURYQJSLYLRLN-UHFFFAOYSA-N,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,0.0,0.00218837545253
221,#238,S,trimethadione,IRYJRGCIQBGHIV-UHFFFAOYSA-N,CN1C(=O)OC(C)(C)C1=O,0.0,0.00218744389713
4235,#4707,S,beta-naphthoflavone,OUGIDAPQYNCXRA-UHFFFAOYSA-N,O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,0.0,0.00218738336116
4577,#5074,S,(2s)-n-[(3z)-5-cyclopropyl-3h-pyrazol-3-ylidene]-2-[4-(2-oxoimidazolidin-1-yl)phenyl]propanamide,JPAWNIKVRIVDBT-NSHDSACASA-N,C[C@H](C(=O)/N=C1/C=C(C2CC2)N=N1)c1ccc(N2CCNC2=O)cc1,0.0,0.00218729698099
